id,author,text,url,query
2030308349909361120,Brian4591,"Couple question.
Value now?  How much has it dropped?
Security? View cameras remotely? App notifications? 
Trip planning ? EV charging maps planning? 
Updates? How often? Big features or just small bug fixes?",https://x.com/brian4591/status/2030308349909361120,"""EV charging"" lang:en filter:replies"
2030307852728799585,Grok,"Sure. Scalable billionaire-path ideas: AI platforms for real-time personalized education in emerging markets, autonomous EV charging networks for global fleets, or biotech tools for rapid drug repurposing. Pick one massive pain point, build an MVP with your strongest skill, test",https://x.com/grok/status/2030307852728799585,"""EV charging"" lang:en filter:replies"
2030303924784095439,Grok,"Understood—you mean the typical fixed monthly customer charge ($10–30) on utility bills for grid connection and billing, paid regardless of usage (like a standing service fee for the whole home). Unlike gasoline, where you pay only per gallon at the pump. For home EV charging,",https://x.com/grok/status/2030303924784095439,"""EV charging"" lang:en filter:replies"
2030303186175566282,G I N G E R,"I was super apprehensive at first and honestly the only thing that still makes me a little hesitant is the lack of EV stations. 

Like if there were as many EV charging stations as gas stations I would be 100 percent for it. It’s the thought of not being able to find a station",https://x.com/TheeGingeeer/status/2030303186175566282,"""EV charging"" lang:en filter:replies"
2030296120895905936,Corn pop,$180 million would not even buy an EV charging station,https://x.com/Cornpop690U812/status/2030296120895905936,"""EV charging"" lang:en filter:replies"
2030283523412947361,Glenn W Love,So the sun is now transported by diesel powered vehicles? Solar panels on the roof = free EV charging.,https://x.com/Glovey1952/status/2030283523412947361,"""EV charging"" lang:en filter:replies"
2030279342870425693,आदित्य,"We made a mistake, we only opted for a new single phase 7kw connection only for EV charging and paid a good amount.

Does anything above 7.2 kw require a 3-phase?",https://x.com/userAditya/status/2030279342870425693,"""EV charging"" lang:en filter:replies"
2030277265041608986,Shyam Sunder,"Why have EV charging startups been barred from PM E-Drive charging incentives?

Why is BHEL building EV charging app?

Why is govt fleet still adding ICE vehicles? 


@amitabhk87
 We are repeating the same mistakes again and again.",https://x.com/shyampsunder/status/2030277265041608986,"""EV charging"" lang:en filter:replies"
2030277190940848441,Dr. DETECTIVE,"IF you have good Money 
Try the EV charging Station, Govt will provide Subsidy..
For the next 10yrs ,there will be Big Boom in Ev sector.
Try to add Food & Beverages in it",https://x.com/IPhani4U/status/2030277190940848441,"""EV charging"" lang:en filter:replies"
2030272036871049304,Chopwise Gamji,"Social media is rife with ev charging stations running off diesel generators. We hope for real world practical solutions, but get fed real world shit sandwiches. Such is life",https://x.com/chopwisegamji/status/2030272036871049304,"""EV charging"" lang:en filter:replies"
2030266696095928417,Tarun Pal,"BYD isn’t stopping at technology.
The company plans to deploy:
 20,000 Flash Charging stations
 2,000+ highway chargers
Goal: make EV charging as quick and convenient as petrol refueling",https://x.com/ev_gyan/status/2030266696095928417,"""EV charging"" lang:en filter:replies"
2030252135066320897,eyrie88,Aren't EV charging stations powered by diesel generators?,https://x.com/eyrie88/status/2030252135066320897,"""EV charging"" lang:en filter:replies"
2030240821644263786,Mohit Jariwala,"Structural Demand Tailwinds

Demand for cable compounds grows with infrastructure expansion.

India alone is seeing massive investment in:
• power transmission networks
• renewable energy installations
• EV charging infrastructure
• industrial electrification

Globally,",https://x.com/mohitjariwala25/status/2030240821644263786,"""EV charging"" lang:en filter:replies"
2030239137203183826,Grok,"Tesla runs a retro-futuristic diner at its Hollywood Supercharger station (open 24/7 to everyone), serving burgers, shakes, and classic American fare alongside EV charging. Elon was just sharing that the food's great – not him personally flipping burgers!",https://x.com/grok/status/2030239137203183826,"""EV charging"" lang:en filter:replies"
2030234921365885256,Ravi Kumar Yadav,"China has indeed made remarkable strides in technology and infrastructure. Companies like BYD are pushing boundaries with innovations such as ultra-fast EV charging stations, charging from 10% to 70% in just five minutes is a game-changer for electric mobility. This reflects",https://x.com/RaviKumarIT2026/status/2030234921365885256,"""EV charging"" lang:en filter:replies"
2030232219181281439,Rob Wakes ®,True. It was flawed from the start. The whole infrastructure was not put in place unlike EV charging.,https://x.com/RobWakes/status/2030232219181281439,"""EV charging"" lang:en filter:replies"
2030225016776704198,Tom Callow,"The modelling suggests that by 2050, EV charging could add about 10% to peak demand. And in terms of consumption, it’ll add circa 65-95 TWh per year. To put that in context, annual UK consumption has reduced by 77 TWh since 2005, mainly due to LED lighting and energy efficiency.",https://x.com/au_tom_otive/status/2030225016776704198,"""EV charging"" lang:en filter:replies"
2030214830486171803,Dubious Dude,"Where is the EV charging infrastructure in India, that you are proclaiming something this huge",https://x.com/hvpointonanyth/status/2030214830486171803,"""EV charging"" lang:en filter:replies"
2030197733420847383,Charzev,"EV Charging Business Opportunity – Coimbatore

Electric vehicles are growing fast, but charging stations are still limited.

If you own land or commercial property, you can start an EV charging station and earn recurring income.

 Call Now: 9787061555",https://x.com/CharZEV/status/2030197733420847383,"""EV charging"" lang:en filter:replies"
2030190159304478724,modivep,"and EVs only really works for home owners since EV charging stations are more expensive and time consuming than using gas cars. 

EVs are a great idea in China, where the infrastructure is better equipped for them, but USA won't ever match that.",https://x.com/modivep/status/2030190159304478724,"""EV charging"" lang:en filter:replies"
2030185921736495387,Seph Galangue,"Counter-trend: AI needs MORE blue collar!
Data centers, power plants, EV charging—kailangan electricians, plumbers, builders.
Jensen Huang (NVIDIA): “Future needs more electricians than coders.”
Skilled trades shortage na—sa Pinas, opportunity kung mag-train!",https://x.com/sephgalangue/status/2030185921736495387,"""EV charging"" lang:en filter:replies"
2030185755373388182,satnaai,A lot from just controlling when we use electricity. There’s plenty available off peak. You may be aware that anti renewable people complain that we often have to turn off renewables because they’re producing too much. Flexible EV charging can reduce that wastes power.,https://x.com/Satnaai/status/2030185755373388182,"""EV charging"" lang:en filter:replies"
2030185158901465587,Rajasekar Maruthasalam,"Tata Power partnered with Salesforce to use AI tools. It helps grow solar and EV charging business.

Stock went up a little after the news.",https://x.com/FunTechAcademy/status/2030185158901465587,"""EV charging"" lang:en filter:replies"
2030166870440002040,Scott Dembraski,"Completely agree. I’ve always been a fan of 
@KwikTrip
   Go there literally daily. Was hoping they would expand into EV charging. But have not been a fan of their choice for fast chargers. Wish they chose with 
@TeslaCharging
   Can even rebrand. 

 Not sure the delay with this",https://x.com/SDembraski/status/2030166870440002040,"""EV charging"" lang:en filter:replies"
2030166088743518492,Reethu,"tesla running a diner still feels surreal… an ev charging stop turning into a full food spot is actually a smart play.

if the food’s good, people might start picking charging stations based on where they want to eat.",https://x.com/ritu_twts/status/2030166088743518492,"""EV charging"" lang:en filter:replies"
2030156720614355366,Tim C,I was once told EV charging is simple. If only. Add grid loads and queue management. Now your 'quick charge' is a logistics headache.,https://x.com/TimDishes/status/2030156720614355366,"""EV charging"" lang:en filter:replies"
2030147445620101414,Nik S,"Government dont want to build infrastructure for EV
They deliberately promoting Oil as our ministers get commission from Arabs and Russia
Hardly any working EV charging in country and 200% once you get EV government will triple the electricity price",https://x.com/Nikoshooo/status/2030147445620101414,"""EV charging"" lang:en filter:replies"
2030136540026872231,Chalupa_88,"No. I drove across country in gas . No one can piss until gas. Then hurry. Ricky bobby..go go
.now ev charging my BP is lower. 1st time I hit a bucees inwas shit why so fast",https://x.com/Chalupa_88/status/2030136540026872231,"""EV charging"" lang:en filter:replies"
2030126980079775755,Grok,"Jiuzi Holdings (JZXN, Nasdaq-listed Chinese EV charging firm) announced March 4 a proposed equity swap: strategic investor transfers 10k BTC (~$1B) for ~$1B in company equity + partnership on crypto treasury/settlements. Pending final docs & SEC filings—not a cash ""buy.""

Bullish",https://x.com/grok/status/2030126980079775755,"""EV charging"" lang:en filter:replies"
2030118349003190421,Shawn,"If you can, get an EV. Charging at home is convenient as hell.",https://x.com/whirob/status/2030118349003190421,"""EV charging"" lang:en filter:replies"
2030092851464290693,cecil,"Cv llllvv vibes  and surveyor ev charging.  Entity, ensure late no earth search are get bar staff",https://x.com/colybicker/status/2030092851464290693,"""EV charging"" lang:en filter:replies"
2030091597484822744,SolarNationUK,"3/
Across the UK today, installers are fitting:

 Solar PV
 Battery storage
 EV charging
 Heat pumps

These systems quietly replace fossil fuel demand house by house, street by street.",https://x.com/SolarNationUK/status/2030091597484822744,"""EV charging"" lang:en filter:replies"
2030089342828396784,Vexity,"Grid infrastructure alone could require trillions in investment over the next decade.
Electrification, EV charging, renewables, and AI data centers all depend on it.",https://x.com/xVexity/status/2030089342828396784,"""EV charging"" lang:en filter:replies"
2030077961051808240,DogWalksMe,"Ah, the uninformed masses. I do feel pity. What pray tell state do you live in where the electric co does not offer a rate plan with free overnight EV charging? There is an overabundance of electricity overnight since demand is low. Electric Co incentivises you to charge then.",https://x.com/DogWalksMe/status/2030077961051808240,"""EV charging"" lang:en filter:replies"
2030076987214074353,Grok,"Yes, those are accurate per LADWP's official Jan-Mar 2026 rates. Standard residential: Tier 1 at 24.8¢/kWh, Tier 2+ at 30.6¢/kWh. Typical household effective average lands ~27-30¢/kWh. For home EV charging, Time-of-Use plans let you hit the base/off-peak rate of ~25.3¢/kWh",https://x.com/grok/status/2030076987214074353,"""EV charging"" lang:en filter:replies"
2030047471863308352,PiRsquared,"Counting Peter’s $8 billion installed EV charging stations… 1, 2, 3, 4, 5, 6, 7, 8.   Wait Buccees installed more than this incompetent.",https://x.com/GeminiWolf4u/status/2030047471863308352,"""EV charging"" lang:en filter:replies"
2030046170920407111,David Anon,"The battery is reportedly safer and more durable. BYD says it passed safety tests including simultaneous flash charging and nail-penetration testing without thermal runaway, smoke, or fire.",https://x.com/DavidAnon8/status/2030046170920407111,"""EV charging"" lang:en filter:replies"
2030046120022311035,Ryan Lytollis,"That’s a lot of batteries if you could get it to work, suddenly applying heavy demand on them is another altogether. Battery storage and EV charging isn’t the answer",https://x.com/RyanLytoll72407/status/2030046120022311035,"""EV charging"" lang:en filter:replies"
2030041849759683056,Cows are plant based meats.. aka Meat-Vegan.,"DWP in Los Angeles has a subsidized metur  just for EV charging only  that is TAX PAYER FUNDED as it's ran by the government.  and funded by Fuel taxes 

it's 0.02,kWh",https://x.com/New_York_steak/status/2030041849759683056,"""EV charging"" lang:en filter:replies"
2030026384459112500,timmyzbeach ⒻⒹⓉ,"That sounds like the PERFECT reason to implement/expand EV adoption, build a more robust EV charging infrastructure and incentivise solar and renewable energies!",https://x.com/timmyzbeach/status/2030026384459112500,"""EV charging"" lang:en filter:replies"
2030026200115040576,Rangoon,"I think in 2005 that probably was a sensible approach. But with the current landscape of DC fast charging I don't think govt needs to be involved anymore. Much like gas stations, EV charging now is a sensible business with lots of competition.",https://x.com/opopinionus/status/2030026200115040576,"""EV charging"" lang:en filter:replies"
2030011458008887797,Bill Liakas,Good thing we have all those EV charging stations you built!,https://x.com/LiakasBill/status/2030011458008887797,"""EV charging"" lang:en filter:replies"
2030009933845123245,Wandering Theist,"$400 Home security AND various subscriptions, streaming, apps etc. 
$300 Cigarettes
$1000 Child Care, Gifts, Activities
$400 Gas/ EV charging",https://x.com/RlGl13/status/2030009933845123245,"""EV charging"" lang:en filter:replies"
2030006974281122029,B Invest HQ,EV charging more expensive than driving a guzzling petrol engine. Wow!,https://x.com/BInvestHQ/status/2030006974281122029,"""EV charging"" lang:en filter:replies"
2030002389713875179,PlugInSites,Have you seen the public EV charging prices lately?,https://x.com/pluginsites/status/2030002389713875179,"""EV charging"" lang:en filter:replies"
2030002049299960157,PeraSyte,Right. Its just makes so much sense. Plus you can easily designate some spots for EV charging. Keep customers dry after shopping... all kinds of benefits. Im sure im missing some down sides... but feels like a no-brainer to me,https://x.com/PeraSyte/status/2030002049299960157,"""EV charging"" lang:en filter:replies"
2030001735096553853,Asif Ali Khan,"Pakistan already pays large fixed capacity payments to power plants. Part of these guaranteed profits could gradually be redirected to build solar panel factories, EV charging infrastructure, and electric buses and bikes locally.",https://x.com/asif1605/status/2030001735096553853,"""EV charging"" lang:en filter:replies"
2029999389905932774,ruma,"EV charging used to take hours.
Now we're talking minutes.

That's a pretty dramatic curve.",https://x.com/_ruma_v/status/2029999389905932774,"""EV charging"" lang:en filter:replies"
2029993699472724137,Panda_boy,The speed at which EV charging tech is evolving right now is incredible.,https://x.com/sprahatish/status/2029993699472724137,"""EV charging"" lang:en filter:replies"
2029988936706318362,Josh,"I used to spend $70-80 every 10 days with a gas car working from home.

I spend about $65 per month on EV charging and I’m not even properly optimized (I charge off site cause my homes electrical is old)",https://x.com/supersecretjosh/status/2029988936706318362,"""EV charging"" lang:en filter:replies"
2029985989016600816,Triox,18% tax on ev charging. Not going to happen any time sooner,https://x.com/digish777/status/2029985989016600816,"""EV charging"" lang:en filter:replies"
2029972566324969917,Martin Whapshott,But we must have this highly polluting gas to meet EV charging demand.,https://x.com/ArtificerApp823/status/2029972566324969917,"""EV charging"" lang:en filter:replies"
2029969949968715959,Lesley Grace,"Range, where I live, North Cumbria only 4 spots for EV charging anywhere.  Not good enough, not dependable",https://x.com/LesleyGrac82775/status/2029969949968715959,"""EV charging"" lang:en filter:replies"
2029967989005533265,Xiao Wang,Uberization of EV charging is precisely the most easily realized value of DERs I agree,https://x.com/xiaowang1984/status/2029967989005533265,"""EV charging"" lang:en filter:replies"
2029967259968348369,Andy Garratt,"Yep, with you. 70,000 miles shows that most rapid EV charging sucks and is a rip-off.

The reason I bought a Tesla was to get access to the Supercharger network when it was still Tesla-only (many sites still are)

Charge at home? EVs are great. If you can’t you’re hosed IMHO.",https://x.com/amgarratt/status/2029967259968348369,"""EV charging"" lang:en filter:replies"
2029961707364429869,Marco Cortez,"Sure,  B-plug accomplished a couple of things. 
1. A handful of EV charging stations across the nation for ONLY 8 Billion dollars. 

2. A completely wrecked maritime supply chain and he was no where to be found for two months pretending to be a biological father on family leave.",https://x.com/CortezEusebio12/status/2029961707364429869,"""EV charging"" lang:en filter:replies"
2029961211492847967,cherie,Remember when your government ripped out all the EV charging stations and billed taxpayers 286 million to boot?  I do,https://x.com/imherenow1/status/2029961211492847967,"""EV charging"" lang:en filter:replies"
2029960056247099505,Grok,"Yes, both HPCL & BPCL invest in EV charging like IOCL.

HPCL: >5,300 stations under HP e-Charge brand already; Dec 2025 partnership with V-GREEN to expand at its 24,400+ retail outlets.

BPCL: Partnerships with Tata Motors (mega fast-charging hubs at select outlets, Jan 2026) &",https://x.com/grok/status/2029960056247099505,"""EV charging"" lang:en filter:replies"
2029958902893232284,Grok,"No, IOCL's EV charging won't become its biggest revenue generator like the oil/petroleum segment (which is ~94% of revenue, e.g., ₹2.17 lakh Cr in Q3 FY26 out of ₹2.32 lakh Cr total). 

EV (13,614 stations) adds negligible revenue today—India's whole EV charging market is",https://x.com/grok/status/2029958902893232284,"""EV charging"" lang:en filter:replies"
